Pressure, Conductivity, Temperature, Density, Sound_Speed
2898.393066, 3.14362, 1.6708, 1.04098824328166, 1504.55116340876,
2905.300048, 3.14377, 1.6691, 1.0410194836565, 1504.6620575496,
2912.249023, 3.14382, 1.6611, 1.04105611142577, 1504.75336955585,
2919.259033, 3.14393, 1.6633, 1.04108355771807, 1504.87686251014,
2927.035888, 3.14392, 1.6677, 1.0411108161183, 1505.01750251375,
2934.000976, 3.14397, 1.6557, 1.041151424344, 1505.09728739392,
2941.052001, 3.144, 1.6517, 1.04118434323634, 1505.20183646383,
2947.930175, 3.14411, 1.6457, 1.04121928574926, 1505.29895877051,
2955.684082, 3.14423, 1.6501, 1.04124768192812, 1505.44142584404,
2962.761962, 3.14437, 1.6522, 1.04127577179449, 1505.56631806599,
2969.874023, 3.14448, 1.6515, 1.0413064571391, 1505.68300828873,
2976.927001, 3.14459, 1.6428, 1.04134474891302, 1505.77507367645,
2984.656738, 3.14475, 1.6448, 1.04137577124877, 1505.91076331848,
2991.635009, 3.14488, 1.6452, 1.04140501544909, 1506.02887933307,
2998.75, 3.14494, 1.6432, 1.04143649739593, 1506.14100541105,
3005.626953, 3.14501, 1.6313, 1.04147682207292, 1506.2201061406,
3012.687988, 3.14512, 1.638, 1.0415000180639, 1506.3579328473,
3020.344238, 3.14534, 1.637, 1.04153424410725, 1506.48460247839,
3027.311035, 3.14546, 1.6351, 1.04156558870963, 1506.5956299406,
3034.234863, 3.14564, 1.6309, 1.04159958876709, 1506.70014828192,
3041.571777, 3.14589, 1.6299, 1.04163279409371, 1506.82209994639,
3049.213134, 3.14603, 1.6274, 1.04166765311411, 1506.94283084705,
3056.293212, 3.14618, 1.6239, 1.04170130554013, 1507.05154137383,
3063.319824, 3.14633, 1.6182, 1.04173689939789, 1507.15287828546,
3070.428222, 3.14646, 1.6264, 1.04175897719946, 1507.29635859655,
3078.322998, 3.14663, 1.6165, 1.04180240986843, 1507.39993333725,
3085.381835, 3.14673, 1.6225, 1.0418261529504, 1507.53562439003,
3092.660888, 3.1469, 1.611, 1.04186865114844, 1507.62435428183,
3099.646972, 3.14696, 1.6215, 1.04188728760301, 1507.77152312931,
3107.458251, 3.14696, 1.6136, 1.04192677686826, 1507.87690163247,
3114.396972, 3.14697, 1.6101, 1.04195849252887, 1507.98109032184,
3121.418212, 3.14707, 1.6142, 1.04198393394722, 1508.11061188236,
3128.556884, 3.14724, 1.6083, 1.04202034541897, 1508.21366150556,
3136.225097, 3.14733, 1.6057, 1.04205489595202, 1508.33389964251,
3143.341064, 3.14747, 1.606, 1.04208482938034, 1508.45444567587,
3150.480957, 3.14764, 1.5979, 1.0421234012427, 1508.55105336629,
3157.760986, 3.14778, 1.5951, 1.0421570423885, 1508.66516646789,
3165.458251, 3.14783, 1.5982, 1.0421857115853, 1508.80214269262,
3172.533935, 3.14789, 1.5995, 1.04221372081163, 1508.9237203661,
3179.509033, 3.14803, 1.5932, 1.04224955648303, 1509.02249539233,
3186.655761, 3.14817, 1.595, 1.04227812124329, 1509.14806854759,
3194.48999, 3.14832, 1.5845, 1.04232166409887, 1509.24879781136,
3201.789062, 3.14852, 1.5922, 1.04234561060136, 1509.39534850882,
3208.74414, 3.14867, 1.5922, 1.04237525392546, 1509.5126422186,
3215.875976, 3.14883, 1.5866, 1.04241121472982, 1509.61647520851,
3223.686035, 3.149, 1.5851, 1.04244598573086, 1509.74380946717,
3230.898925, 3.14921, 1.5817, 1.04248058364698, 1509.85633868573,
3237.812988, 3.14944, 1.5808, 1.04251169851987, 1509.97166643264,
3244.951904, 3.14967, 1.5847, 1.04253899867831, 1510.10491079082,
3252.700927, 3.14991, 1.5798, 1.04257752296981, 1510.22239983648,
3259.908935, 3.1501, 1.5793, 1.0426090436566, 1510.34314861084,
3267.115966, 3.1503, 1.5809, 1.04263858587416, 1510.47026662651,
3274.266845, 3.15043, 1.579, 1.0426706732969, 1510.58497306313,
3281.968017, 3.15053, 1.5775, 1.04270430703946, 1510.70947812213,
3289.166015, 3.15069, 1.5797, 1.0427328301582, 1510.83760351111,
3296.221191, 3.15091, 1.5744, 1.04276872684859, 1510.94220326325,
3303.615966, 3.15108, 1.5735, 1.04280118749281, 1511.06461278827,
3311.427001, 3.15131, 1.578, 1.04283058709269, 1511.21086560105,
3318.446777, 3.15153, 1.5676, 1.0428713533573, 1511.29985315387,
3325.673095, 3.15159, 1.5764, 1.0428925208381, 1511.44637207335,
3332.835205, 3.15177, 1.5719, 1.04292766601927, 1511.55451748918,
3340.650878, 3.15207, 1.5575, 1.0429763520078, 1511.64621488391,
3347.903808, 3.15225, 1.5719, 1.04299324342748, 1511.81173394538,
3354.867919, 3.1524, 1.5662, 1.04302847430267, 1511.91260779378,
3362.053955, 3.15262, 1.5663, 1.04305955578026, 1512.03545476595,
3369.980957, 3.15289, 1.5681, 1.04309243434769, 1512.17642480711,
3377.003906, 3.15314, 1.5701, 1.0431212633739, 1512.30270508683,
3384.020996, 3.15337, 1.5696, 1.04315233722398, 1512.42118738763,
3391.205078, 3.15361, 1.5675, 1.043185754973, 1512.53788668204,
3399.260253, 3.15383, 1.5683, 1.04321964488721, 1512.67726174682,
3406.376953, 3.15409, 1.5608, 1.04325829531208, 1512.77725604045,
3413.555175, 3.15431, 1.5648, 1.04328547779276, 1512.91158616382,
3420.669189, 3.15454, 1.5605, 1.04332067231932, 1513.02052067662,
3428.664794, 3.15482, 1.5619, 1.04335428644236, 1513.161728581,
3435.836669, 3.15503, 1.557, 1.04339010974292, 1513.26955103197,
3443.171142, 3.15525, 1.5601, 1.043418796059, 1513.40386575145,
3450.353027, 3.15548, 1.5558, 1.04345425286222, 1513.51398274581,
3458.150878, 3.15569, 1.5615, 1.04348214589952, 1513.66351578634,
3465.350097, 3.15589, 1.5549, 1.0435196480179, 1513.76666658603,
3472.738281, 3.15604, 1.561, 1.04354491229024, 1513.90963018579,
3479.974121, 3.15621, 1.5525, 1.04358414428525, 1514.00731600816,
3487.772949, 3.15639, 1.5585, 1.0436114440466, 1514.15731452694,
3495.031982, 3.15655, 1.5575, 1.04364327231021, 1514.2773861172,
3502.326904, 3.15671, 1.5493, 1.04368234354765, 1514.37681829252,
3509.371826, 3.15681, 1.5505, 1.04371056004855, 1514.49887281153,
3517.285888, 3.15698, 1.5497, 1.04374492178012, 1514.63060906542,
3524.675781, 3.15712, 1.5519, 1.04377391890346, 1514.76202316645,
3531.664062, 3.15722, 1.5451, 1.04380978913048, 1514.85957158217,
3538.955078, 3.15741, 1.5466, 1.04383954675638, 1514.98812818795,
3546.711669, 3.15759, 1.5448, 1.04387434067466, 1515.11452540276,
3553.815918, 3.15776, 1.5464, 1.04390304872026, 1515.23997542901,
3560.860839, 3.15795, 1.5437, 1.04393594726458, 1515.35209536251,
3568.074218, 3.15806, 1.5396, 1.04397014351095, 1515.46158162328,
3575.990966, 3.15822, 1.5404, 1.04400281396929, 1515.59803991678,
3583.111816, 3.15839, 1.5387, 1.0440348327557, 1515.7140840702,
3590.558105, 3.15861, 1.5419, 1.0440638001034, 1515.85082236011,
3597.714843, 3.15879, 1.5395, 1.04409674307066, 1515.96558894491,
3605.464111, 3.15896, 1.5377, 1.04413138508386, 1516.09181961426,
3612.810058, 3.15906, 1.5341, 1.0441655091651, 1516.20490575158,
3619.776855, 3.15921, 1.5339, 1.04419522024484, 1516.32255385093,
3626.925048, 3.1594, 1.5292, 1.0442304831413, 1516.43061519843,
3634.944091, 3.15963, 1.5276, 1.04426657234972, 1516.56296539433,
3642.030761, 3.15974, 1.5267, 1.04429706837642, 1516.6799253936,
3649.135253, 3.15995, 1.5229, 1.04433144802523, 1516.79028561101,
3656.311767, 3.16013, 1.5283, 1.04435674227406, 1516.92849096438,
3664.302001, 3.16035, 1.5292, 1.04439013644379, 1517.06762904095,
3671.385253, 3.16053, 1.5285, 1.04442107328059, 1517.18632401781,
3678.583251, 3.16073, 1.5235, 1.04445690701346, 1517.29459247973,
3685.688232, 3.16089, 1.5257, 1.04448487035036, 1517.4218958727,
3693.544189, 3.16108, 1.522, 1.04452196869077, 1517.54480701918,
3700.730957, 3.16127, 1.5237, 1.04455103336004, 1517.67251617996,
3707.871093, 3.16142, 1.5143, 1.04459049634297, 1517.76608919904,
3715.147949, 3.16159, 1.5173, 1.04461844221081, 1517.8988276497,
3722.099121, 3.16182, 1.5176, 1.04464831179084, 1518.01918463112,
3730.313232, 3.16202, 1.5194, 1.04468149422935, 1518.16450593531,
3737.489746, 3.1622, 1.5171, 1.0447143591762, 1518.28015853195,
3744.478027, 3.16235, 1.5088, 1.04475211101625, 1518.37451843654,
3751.694824, 3.16252, 1.5102, 1.04478137953994, 1518.50160742663,
3759.280029, 3.16265, 1.5168, 1.04480660673796, 1518.64950927304,
3766.583251, 3.16278, 1.5058, 1.04484809704656, 1518.7408739572,
3773.645996, 3.16293, 1.5124, 1.04487140442223, 1518.88042795561,
3780.813964, 3.16306, 1.5115, 1.04490235828399, 1518.99932308354,
3788.775878, 3.16327, 1.507, 1.04494082060879, 1519.12216759333,
3795.821044, 3.16342, 1.5026, 1.04497492576185, 1519.22906269627,
3802.936035, 3.1636, 1.5027, 1.04500514237913, 1519.35088194378,
3810.175781, 3.16373, 1.5032, 1.04503498763414, 1519.47515120446,
3818.035888, 3.16391, 1.5046, 1.04506690718208, 1519.61324525033,
3825.201904, 3.16408, 1.5041, 1.04509781769094, 1519.73402298402,
3832.371826, 3.16426, 1.4992, 1.04513318852881, 1519.84208534513,
3839.641113, 3.16447, 1.5032, 1.04516043475138, 1519.97851835766,
3847.441894, 3.16467, 1.4986, 1.04519822711065, 1520.098340321,
3854.636718, 3.16483, 1.4963, 1.0452309269778, 1520.2141880881,
3861.708251, 3.16511, 1.496, 1.04526228618548, 1520.33584830182,
3868.986816, 3.16534, 1.4898, 1.04529984013489, 1520.44278572535,
3877.024169, 3.16563, 1.4975, 1.04532724765866, 1520.60429951912,
3884.108154, 3.16585, 1.4918, 1.04536342348443, 1520.70932756608,
3891.214843, 3.16605, 1.4946, 1.04539108365868, 1520.83943875573,
3898.266845, 3.16624, 1.4935, 1.04542228721349, 1520.9570066026,
3906.114013, 3.16641, 1.4902, 1.04545866891142, 1521.08105764322,
3913.406982, 3.16659, 1.4945, 1.04548539208493, 1521.21840182133,
3920.728027, 3.16673, 1.4847, 1.0455258077398, 1521.31408057005,
3927.808105, 3.1669, 1.4911, 1.04554949481404, 1521.45391112175,
3935.566894, 3.16705, 1.4896, 1.04558353637723, 1521.58151419362,
3942.819091, 3.16723, 1.4855, 1.04561840074513, 1521.6935137726,
3949.998046, 3.16739, 1.4888, 1.04564544977966, 1521.8257468372,
3957.424316, 3.16754, 1.4842, 1.04568121773068, 1521.93871904063,
3965.314941, 3.16769, 1.4806, 1.0457178551112, 1522.06240561195,
3972.38208, 3.16782, 1.4788, 1.04574921389118, 1522.177316245,
3979.575683, 3.16797, 1.4786, 1.04577968080594, 1522.29938668222,
3986.813964, 3.16816, 1.4825, 1.04580663975105, 1522.43493023494,
3994.835205, 3.16843, 1.4804, 1.0458434357127, 1522.56723559333,
4001.939941, 3.16863, 1.4822, 1.04587202723248, 1522.69455945914,
4009.072998, 3.16884, 1.4814, 1.04590339979226, 1522.81488662895,
4016.531982, 3.16907, 1.4811, 1.04593576906827, 1522.94247310468,
4024.46997, 3.16933, 1.4786, 1.045972518338, 1523.07210556249,
4031.650878, 3.16954, 1.4744, 1.04600744288682, 1523.18327709805,
4038.781982, 3.16975, 1.4811, 1.04603136025286, 1523.32567145278,
4045.895019, 3.16997, 1.4728, 1.04607016534503, 1523.42384560762,
4053.740966, 3.17024, 1.4779, 1.04609909168943, 1523.57449901735,
4061.035156, 3.17043, 1.4703, 1.04613763981423, 1523.67729984157,
4068.128906, 3.17061, 1.4746, 1.04616348819875, 1523.81157033997,
4075.378906, 3.17075, 1.4702, 1.04619820829565, 1523.92224564556,
4083.316894, 3.17097, 1.4708, 1.04623147739535, 1524.06045025852,
4090.660888, 3.17117, 1.4692, 1.04626435738383, 1524.18193619986,
4097.878906, 3.17128, 1.4698, 1.04629369790248, 1524.30631828996,
4105, 3.17148, 1.472, 1.04632191010396, 1524.43526268634,
4113.078125, 3.17174, 1.466, 1.04636264940988, 1524.55713459138,
4120.282226, 3.17196, 1.4708, 1.0463887961017, 1524.69545851682,
4127.475097, 3.17217, 1.4658, 1.04642452193185, 1524.80465681352,
4134.805175, 3.17239, 1.466, 1.04645572921662, 1524.93160307012,
4142.725097, 3.17267, 1.4692, 1.04648688225886, 1525.07823285395,
4149.950683, 3.1729, 1.4641, 1.04652301758807, 1525.18805425597,
4157.426757, 3.17311, 1.4701, 1.04654894835542, 1525.33435179615,
4164.521972, 3.17332, 1.4676, 1.04658178681076, 1525.44932242549,
4172.49121, 3.17354, 1.4663, 1.04661702086733, 1525.58263863906,
4179.663085, 3.17376, 1.4657, 1.04664836817156, 1525.70466187832,
4186.836914, 3.17399, 1.4672, 1.04667772996442, 1525.8330576148,
4194.022949, 3.17423, 1.4652, 1.04671070538138, 1525.95155989121,
4202.034179, 3.17446, 1.4683, 1.04674181922924, 1526.0987131968,
4209.328125, 3.17473, 1.4644, 1.04677738780553, 1526.2139651616,
4216.389648, 3.17494, 1.4664, 1.04680560170383, 1526.34166632673,
4223.751953, 3.17515, 1.4678, 1.0468356098258, 1526.47266173549,
4231.661621, 3.17535, 1.4647, 1.04687217475829, 1526.59948373552,
4238.838867, 3.17562, 1.4672, 1.04690090929849, 1526.73160751125,
4246.038085, 3.17583, 1.4647, 1.04693412760045, 1526.848464161,
4253.207031, 3.17608, 1.4644, 1.04696541399954, 1526.97193190486,
4261.113281, 3.17632, 1.4588, 1.04700481143013, 1527.09207500868,
4268.241699, 3.17656, 1.4618, 1.04703255714088, 1527.22440354252,
4275.408203, 3.17679, 1.463, 1.04706214527586, 1527.3519398075,
4282.586914, 3.17704, 1.4631, 1.04709305963531, 1527.47679314398,
4290.458984, 3.17733, 1.4606, 1.0471296977405, 1527.60632650553,
4297.580078, 3.17753, 1.459, 1.04716159357086, 1527.72443811354,
4304.936523, 3.1778, 1.4638, 1.04718872532615, 1527.86641621993,
4312.144042, 3.17806, 1.4664, 1.04721735086085, 1527.99929177946,
4319.930175, 3.17831, 1.4642, 1.04725295633066, 1528.12766335933,
4327.041015, 3.17855, 1.4636, 1.04728418020799, 1528.24923448176,
4334.380859, 3.17879, 1.4627, 1.04731661247428, 1528.37378462272,
4341.569824, 3.17903, 1.4653, 1.04734496125759, 1528.5060680252,
4349.317871, 3.17927, 1.4631, 1.04738030646233, 1528.6336912844,
4356.581054, 3.17948, 1.4621, 1.04741223986803, 1528.75620929637,
4363.794921, 3.17977, 1.4536, 1.04745218186198, 1528.85724553798,
4371.129882, 3.17999, 1.4614, 1.0474757400912, 1529.00693484412,
4378.961914, 3.18028, 1.4633, 1.04750780001849, 1529.14884717799,
4386.196777, 3.18042, 1.4572, 1.04754401964167, 1529.25486289142,
4393.516601, 3.18059, 1.4605, 1.04757151070287, 1529.39033628768,
4400.848144, 3.18083, 1.4604, 1.04760308332382, 1529.51720247292,
4408.739746, 3.18108, 1.4586, 1.04763866847705, 1529.64868296022,
4415.83496, 3.18134, 1.4615, 1.04766649686665, 1529.78070908119,
4423.09082, 3.18157, 1.4588, 1.04770024899634, 1529.89856534773,
4430.246093, 3.18177, 1.4543, 1.04773510631911, 1530.00898568447,
4438.317871, 3.18206, 1.4597, 1.04776460850469, 1530.16527624732,
4445.503906, 3.18229, 1.4599, 1.04779518794452, 1530.29048369246,
4452.72998, 3.18243, 1.4582, 1.04782696861358, 1530.40935116703,
4459.795898, 3.18261, 1.4581, 1.04785689234944, 1530.53086943002,
4467.069824, 3.18283, 1.4572, 1.0478888123362, 1530.65420963788,
4475.028808, 3.18312, 1.4594, 1.04792102859633, 1530.79929910454,
4482.253906, 3.18328, 1.4595, 1.047951189161, 1530.92379120538,
4489.409179, 3.18354, 1.4557, 1.04798588729379, 1531.03733947546,
4496.649414, 3.18374, 1.4554, 1.04801687491313, 1531.16159147725,
4504.651855, 3.18399, 1.458, 1.04804847491942, 1531.30798198868,
4511.663085, 3.18421, 1.4581, 1.04807833377175, 1531.42989741107,
4518.855957, 3.18445, 1.4554, 1.04811188628396, 1531.54702058459,
4526.309082, 3.18474, 1.4519, 1.04814773638725, 1531.66701371891,
4534.164062, 3.18503, 1.4545, 1.04817910868094, 1531.81162175805,
4541.310058, 3.18529, 1.4572, 1.04820727662952, 1531.94410385697,
4548.375976, 3.18557, 1.455, 1.04824018820203, 1532.06125027079,
4555.649414, 3.18581, 1.4577, 1.04826866827238, 1532.19557465362,
4563.780761, 3.18613, 1.4575, 1.04830419203806, 1532.3371900207,
4571.016113, 3.18643, 1.4573, 1.04833596261989, 1532.46339649738,
4578.114746, 3.18668, 1.4555, 1.04836831127714, 1532.58182330135,
4585.350585, 3.18694, 1.4568, 1.04839820841192, 1532.71179289875,
4593.461914, 3.18722, 1.46, 1.04842987581281, 1532.86240466623,
4600.630859, 3.18752, 1.457, 1.04846415666577, 1532.97935971212,
4607.934082, 3.18784, 1.4552, 1.04849796004922, 1533.10242057258,
4615.353027, 3.18812, 1.4624, 1.04852287992907, 1533.25307491421,
4623.341796, 3.18846, 1.4614, 1.04855878844918, 1533.39037840163,
4630.475585, 3.1887, 1.4628, 1.04858797094195, 1533.51866038386,
4637.698242, 3.18895, 1.4594, 1.04862237830369, 1533.63460251554,
4644.868164, 3.18922, 1.4635, 1.04864928808254, 1533.77188330225,
4652.946289, 3.1895, 1.4598, 1.04868766450722, 1533.90189181478,
4660.100585, 3.1898, 1.4566, 1.04872205940605, 1534.01811451184,
4667.374023, 3.19003, 1.4629, 1.04874680179867, 1534.16294332228,
4674.614257, 3.19029, 1.4613, 1.04877956198433, 1534.28465806154,
4682.474121, 3.19057, 1.4657, 1.04880898512635, 1534.43466892945,
4689.62207, 3.19084, 1.4608, 1.04884475427557, 1534.54538623946,
4696.766113, 3.19103, 1.4614, 1.04887427541918, 1534.67079498251,
4704.08496, 3.19128, 1.4584, 1.04890863612638, 1534.78963938245,
4712.02832, 3.1916, 1.4562, 1.04894532756714, 1534.92250815213,
4719.186523, 3.19189, 1.4612, 1.04897144199488, 1535.0626417769,
4726.539062, 3.19219, 1.4605, 1.04900409988519, 1535.18960881971,
4733.61914, 3.19244, 1.4616, 1.049033412003, 1535.31642320037,
4741.61914, 3.19273, 1.4637, 1.04906574417281, 1535.46234664937,
4748.627929, 3.19296, 1.4651, 1.04909428050231, 1535.58852813948,
4755.815918, 3.19324, 1.4642, 1.04912628412253, 1535.71185386704,
4763.110839, 3.19348, 1.4589, 1.0491627232206, 1535.82352840023,
4770.969726, 3.19377, 1.464, 1.04919148779964, 1535.97585645062,
4778.430664, 3.19407, 1.4637, 1.04922415065761, 1536.10590077853,
4785.90332, 3.19433, 1.4624, 1.04925748043848, 1536.23259422876,
4793.120117, 3.19458, 1.4639, 1.04928690660414, 1536.36296944767,
4800.823242, 3.19488, 1.4661, 1.04931802368883, 1536.50442239834,
4808.035156, 3.19508, 1.4684, 1.0493461587002, 1536.6362557212,
4815.174804, 3.19531, 1.4635, 1.04938146687278, 1536.74639890848,
4822.541015, 3.1956, 1.4679, 1.04940895004, 1536.88843261653,
4830.256835, 3.19588, 1.4633, 1.04944670018338, 1537.01002499342,
4837.435058, 3.19615, 1.4609, 1.0494800305711, 1537.12878370987,
4844.608886, 3.19637, 1.4647, 1.04950668625379, 1537.26471592194,
4851.610351, 3.19664, 1.4684, 1.04953322237746, 1537.3982592847,
4859.70996, 3.19697, 1.4628, 1.04957394171276, 1537.5242943088,
4866.985839, 3.19722, 1.4656, 1.04960226777847, 1537.65955760747,
4874.120117, 3.19751, 1.471, 1.04962780770935, 1537.80064490503,
4881.159179, 3.19776, 1.4696, 1.04965938185672, 1537.91970199067,
4889.050781, 3.19809, 1.4685, 1.04969477092293, 1538.05536131524,
4896.368164, 3.19833, 1.4674, 1.04972704665048, 1538.17986223738,
4903.495117, 3.19865, 1.4739, 1.04975172342179, 1538.32454401751,
4910.647949, 3.19893, 1.472, 1.0497845122265, 1538.44460116047,
4918.344238, 3.19925, 1.4724, 1.04981752252628, 1538.58120137491,
4925.542968, 3.19948, 1.474, 1.04984652586644, 1538.71142472382,
4932.755859, 3.19972, 1.4724, 1.04987887001608, 1538.83275848628,
4939.833007, 3.20002, 1.4746, 1.04990743811536, 1538.96381781524,
4947.724121, 3.20039, 1.4731, 1.04994356562261, 1539.09904756846,
4954.916015, 3.20065, 1.474, 1.04997350569986, 1539.22764666893,
4961.92871, 3.20094, 1.4739, 1.05000401211713, 1539.35080001772,
4969.094726, 3.20117, 1.474, 1.050034363054, 1539.47617267598,
4976.809082, 3.20149, 1.4737, 1.05006811324132, 1539.61113497971,
4983.815918, 3.20178, 1.4776, 1.05009459021857, 1539.7458363866,
4990.909179, 3.20205, 1.4761, 1.05012661354197, 1539.86600649419,
4998.088867, 3.2023, 1.481, 1.05015239520802, 1540.0059111594,
5005.957031, 3.2026, 1.4808, 1.0501864512066, 1540.14349023533,
5012.969238, 3.2029, 1.4771, 1.05022062098663, 1540.25641671772,
5020.251953, 3.20321, 1.4802, 1.05024915380829, 1540.39383734161,
5027.655761, 3.2035, 1.4792, 1.05028207190597, 1540.52109817535,
5035.282226, 3.20381, 1.4816, 1.05031265314702, 1540.66233293892,
5042.52832, 3.2041, 1.4854, 1.05034014455453, 1540.80086849484,
5049.702148, 3.20438, 1.4815, 1.05037494923178, 1540.91568851418,
5056.833984, 3.20468, 1.4855, 1.05040187520979, 1541.05304619882,
5064.674316, 3.20498, 1.4827, 1.05043838884714, 1541.18270384149,
5071.666992, 3.20526, 1.4843, 1.05046697144495, 1541.3104375324,
5078.70996, 3.20551, 1.487, 1.05049437096149, 1541.44173912341,
5085.789062, 3.20579, 1.484, 1.05052788596574, 1541.55761927185,
5093.70996, 3.20615, 1.4892, 1.05055726150866, 1541.71284967351,
5100.934082, 3.20637, 1.4877, 1.05058928482213, 1541.83459431668,
5108.042968, 3.20665, 1.4897, 1.05061790789523, 1541.96550457519,
5115.229003, 3.20692, 1.4897, 1.05064873839204, 1542.09177591474,
5122.895996, 3.20722, 1.49, 1.05068143920258, 1542.22757094987,
5130.141601, 3.2075, 1.489, 1.05071359001507, 1542.35213792594,
5137.349121, 3.20781, 1.4889, 1.05074496545645, 1542.47915920833,
5144.542968, 3.20806, 1.491, 1.05077352697838, 1542.61136558769,
5152.333007, 3.20836, 1.493, 1.05080499700191, 1542.75421581187,
5159.571777, 3.20867, 1.4945, 1.05083488411076, 1542.8864304947,
5166.613281, 3.20893, 1.494, 1.05086552769136, 1543.00871051914,
5173.733886, 3.20925, 1.4942, 1.05089633519324, 1543.13533466658,
5181.499023, 3.20952, 1.4952, 1.05092841364062, 1543.27442544115,
5188.680664, 3.20982, 1.4971, 1.05095756822172, 1543.40670483917,
5195.901855, 3.2101, 1.4923, 1.05099339282742, 1543.51995384543,
5203.161132, 3.2104, 1.4921, 1.05102494709891, 1543.64749507888,
5211.143066, 3.21074, 1.4955, 1.05105610983247, 1543.79838081414,
5218.108398, 3.21104, 1.4972, 1.05108459823526, 1543.92644490091,
5225.25, 3.21128, 1.4972, 1.05111492265277, 1544.05163117516,
5232.353027, 3.21154, 1.4985, 1.05114397603105, 1544.18025292132,
5239.308105, 3.21183, 1.4997, 1.05117282156456, 1544.30656188829,
5247.310058, 3.21216, 1.5022, 1.05120485061983, 1544.45507113867,
5254.5, 3.21245, 1.5001, 1.05123791544267, 1544.57584905855,
5261.696777, 3.21274, 1.5041, 1.05126489808934, 1544.7143876422,
5268.799804, 3.21304, 1.5054, 1.05129430334831, 1544.84369615517,
5276.707031, 3.21332, 1.5055, 1.05132788321189, 1544.98289623287,
5283.763183, 3.21362, 1.5036, 1.05136030020209, 1545.10217999799,
5290.944824, 3.2139, 1.506, 1.05138871745539, 1545.23571115581,
5298.049804, 3.21418, 1.5061, 1.05141913244615, 1545.36130244589,
5305.907226, 3.21452, 1.507, 1.05145225454155, 1545.50297205204,
5313.07373, 3.21486, 1.5044, 1.05148616217246, 1545.62279329857,
5320.25, 3.2151, 1.5087, 1.05151227112644, 1545.76111468822,
5327.375, 3.21536, 1.5088, 1.05154256577079, 1545.88676432997,
5335.288085, 3.21566, 1.5091, 1.05157612190166, 1546.02704871237,
5342.514648, 3.216, 1.5116, 1.05160514337507, 1546.1626558902,
5349.566894, 3.2163, 1.5072, 1.05164001821333, 1546.2747489793,
5356.72705, 3.21658, 1.5124, 1.05166551291739, 1546.41607515427,
5364.579101, 3.21687, 1.5129, 1.05169852079908, 1546.55577970606,
5371.881347, 3.21719, 1.5143, 1.05172874135314, 1546.68921514162,
5379.023925, 3.21749, 1.5138, 1.05176005016313, 1546.81414059425,
5386.067871, 3.21775, 1.5147, 1.05178919675545, 1546.94079493716,
5393.996093, 3.21803, 1.5181, 1.05181949022833, 1547.09004145312,
5401.263183, 3.21833, 1.5175, 1.05185137693276, 1547.2168269638,
5408.643066, 3.21862, 1.5197, 1.05188080501186, 1547.35345631616,
5415.836914, 3.21898, 1.5178, 1.05191425304222, 1547.47622615825,
5423.776367, 3.21931, 1.5195, 1.05194673830061, 1547.621600961,
5430.711914, 3.2196, 1.5211, 1.05197501300936, 1547.74896109029,
5437.826171, 3.21982, 1.5197, 1.05200634657183, 1547.86960842168,
5444.844726, 3.22012, 1.519, 1.05203733750073, 1547.99193195121,
5452.851074, 3.22044, 1.5206, 1.05207007705835, 1548.13803792351,
5459.791992, 3.22074, 1.5233, 1.05209734824425, 1548.26885249355,
5467.041503, 3.22105, 1.5256, 1.05212631871948, 1548.40393910243,
5474.2583, 3.22135, 1.5235, 1.05215947585092, 1548.52564507226,
5481.95996, 3.22164, 1.5274, 1.05218842268625, 1548.67274146401,
5489.145996, 3.22192, 1.5263, 1.05222026531184, 1548.79650355721,
5496.307128, 3.22224, 1.5268, 1.05225077111999, 1548.92509610256,
5503.360351, 3.2225, 1.5289, 1.05227869395111, 1549.05550574195,
5511.245117, 3.22283, 1.5308, 1.05231071558219, 1549.20063903141,
5518.363769, 3.2231, 1.531, 1.05234088449323, 1549.32687253082,
5525.455078, 3.22341, 1.5315, 1.05237101012045, 1549.45415038286,
5532.496093, 3.22372, 1.5329, 1.05240003271787, 1549.58316848502,
5540.288085, 3.22402, 1.5314, 1.05243480875193, 1549.71649849195,
5547.364746, 3.22427, 1.5338, 1.05246240875567, 1549.84806133632,
5554.55371, 3.22457, 1.5324, 1.05249471621658, 1549.97141654418,
5561.578125, 3.22482, 1.5359, 1.05252100133101, 1550.10526750265,
5569.436523, 3.22515, 1.5332, 1.0525575018468, 1550.23680070502,
5576.444824, 3.22545, 1.5361, 1.05258477797605, 1550.36946505112,
5583.743164, 3.22573, 1.5356, 1.05261641263948, 1550.49699298036,
5590.797851, 3.22604, 1.5375, 1.05264495824065, 1550.62774908031,
5598.761718, 3.22638, 1.5402, 1.05267652995078, 1550.77680187162,
5605.819824, 3.22669, 1.5401, 1.05270708798998, 1550.90188582106,
5612.918945, 3.22693, 1.5431, 1.05273404947611, 1551.03546879873,
5619.981933, 3.22722, 1.5417, 1.052765740427, 1551.1566004649,
5627.90625, 3.22751, 1.5407, 1.05280039484158, 1551.29359179224,
5634.928222, 3.2278, 1.5429, 1.05282830568273, 1551.42438145301,
5641.978027, 3.22813, 1.5461, 1.05285568544191, 1551.5591609225,
5649.173828, 3.22841, 1.5437, 1.05288879369347, 1551.67956753695,
5657.026367, 3.22874, 1.5457, 1.05292050795798, 1551.82462270209,
5664.145019, 3.22901, 1.5487, 1.05294779551657, 1551.95907157972,
5671.200195, 3.22928, 1.5457, 1.05298085433415, 1552.07522621619,
